"EAST","NORTH","ELEV","AREA","CU","ZN","MO","FE"
3101.12,4645.44,4155.5,420,1.23,1.74,0.019,8.83
3104.66,4641.9,4155.5,420,1.18,1.42,0.019,8.25
3108.19,4638.36,4155.5,420,1.18,1.29,0.015,8.57
3111.73,4641.9,4155.5,420,1.16,1.17,0.016,10.11
3115.26,4638.36,4155.5,420,0.54,0.1,0.009,6.78
3118.8,4634.83,4155.5,420,0.49,0.11,0.007,5.77
3122.33,4638.36,4155.5,420,0.44,0.75,0.006,3.09
3125.87,4634.83,4155.5,420,0.34,0.98,0.007,3.83
3129.41,4631.29,4155.5,420,0.3,1.01,0.006,3.8
3132.94,4634.83,4155.5,420,0.24,1.1,0.006,5.19
3136.48,4631.29,4155.5,349,0.1,0.33,0.004,2.26
3140.01,4627.76,4155.5,349,0.07,0.32,0.003,2.01
3143.55,4631.29,4155.5,349,0.06,0.3,0.004,2.04
3147.08,4627.76,4155.5,349,0.07,0.33,0.006,2.6
3150.62,4624.22,4155.5,349,0.06,0.31,0.006,2.6
3108.19,4673.72,4155.5,110,0.23,1.29,0.01,4.08
3111.73,4670.18,4155.5,110,0.23,1.27,0.011,3.89
3150.62,4631.29,4155.5,349,0.07,0.33,0.007,2.66
3154.15,4627.76,4155.5,349,0.06,0.28,0.005,2.29
3157.69,4624.22,4155.5,349,0.05,0.22,0.007,2.59
3115.26,4673.72,4155.5,110,0.23,1.22,0.011,3.61
3118.8,4670.18,4155.5,110,0.22,0.96,0.01,3.17
3122.33,4666.65,4155.5,110,0.19,0.78,0.009,3.76
3161.23,4627.76,4155.5,349,0.04,0.17,0.005,2.83
3164.76,4624.22,4155.5,349,0.05,0.11,0.006,1.91
3168.3,4620.69,4155.5,275,0.08,0.08,0.017,2.31
3231.94,4557.05,4155.5,404,1.72,0.68,0.01,15.89
3235.47,4553.51,4155.5,404,2.33,0.96,0.01,17.39
3239.01,4549.98,4155.5,404,2.51,4.16,0.011,14.57
3242.54,4546.44,4155.5,404,2.26,1.08,0.013,12.9
3246.08,4542.9,4155.5,404,1.57,0.58,0.016,10.71
3249.61,4539.37,4155.5,442,1.08,0.15,0.017,8.67
3253.15,4535.83,4155.5,442,0.94,0.18,0.015,7.83
3125.87,4670.18,4155.5,110,0.2,0.54,0.009,3.37
3129.41,4666.65,4155.5,375,0.19,0.51,0.007,3.34
3132.94,4663.11,4155.5,375,0.22,0.36,0.004,6.28
3171.83,4624.22,4155.5,275,0.14,0.12,0.023,2.35
3175.37,4620.69,4155.5,275,0.21,0.14,0.034,3.82
3178.9,4617.15,4155.5,275,0.17,0.17,0.021,4.29
3231.94,4564.12,4155.5,442,0.36,0.37,0.019,7.13
3235.47,4560.58,4155.5,404,1.21,0.54,0.013,9.59
3239.01,4557.05,4155.5,404,1.56,0.76,0.012,11.61
3242.54,4553.51,4155.5,404,2,1.29,0.017,11.19
3246.08,4549.98,4155.5,404,1.79,0.82,0.012,11.38
3249.61,4546.44,4155.5,442,1.25,0.21,0.015,9.93
3253.15,4542.9,4155.5,442,1,0.19,0.015,8.84
3256.69,4539.37,4155.5,442,0.89,0.18,0.015,7.71
3260.22,4535.83,4155.5,442,0.69,0.14,0.015,7.07
3263.76,4532.3,4155.5,451,0.56,0.15,0.016,5.92
3267.29,4528.76,4155.5,451,0.34,0.11,0.009,5.5
3270.83,4525.23,4155.5,451,0.31,0.08,0.006,3.98
3274.36,4521.69,4155.5,451,0.24,0.1,0.005,3.75
3136.48,4666.65,4155.5,375,0.16,0.32,0.004,4.33
3140.01,4663.11,4155.5,375,0.12,0.31,0.004,3.47
3143.55,4659.58,4155.5,375,0.11,0.29,0.005,3.08
3147.08,4656.04,4155.5,375,0.08,0.28,0.006,2.72
3182.44,4620.69,4155.5,275,0.14,0.29,0.011,3.04
3185.97,4617.15,4155.5,275,0.24,0.63,0.009,3.13
3189.51,4613.62,4155.5,436,0.28,0.81,0.006,4.32
3224.87,4578.26,4155.5,472,0.51,0.1,0.007,4.94
3228.4,4574.72,4155.5,472,0.18,0.06,0.021,3.93
3231.94,4571.19,4155.5,472,0.21,0.06,0.015,5.55
3235.47,4567.65,4155.5,442,0.29,0.07,0.02,4.93
3239.01,4564.12,4155.5,442,0.4,0.16,0.011,5.37
3242.54,4560.58,4155.5,442,1.11,0.54,0.007,8.53
3246.08,4557.05,4155.5,404,1.33,0.9,0.014,9.26
3249.61,4553.51,4155.5,442,1.19,0.28,0.013,9.36
3253.15,4549.98,4155.5,442,0.92,0.12,0.011,8.54
3256.69,4546.44,4155.5,442,0.79,0.16,0.01,7.79
3260.22,4542.9,4155.5,442,0.8,0.12,0.01,7.51
3263.76,4539.37,4155.5,451,0.7,0.13,0.012,8.13
3267.29,4535.83,4155.5,451,0.35,0.11,0.016,5.79
3270.83,4532.3,4155.5,451,0.33,0.09,0.008,5.3
3274.36,4528.76,4155.5,451,0.27,0.09,0.006,3.25
3277.9,4525.23,4155.5,451,0.23,0.08,0.005,3.74
3281.43,4521.69,4155.5,45,0.23,0.11,0.003,4.09
3284.97,4518.16,4155.5,45,0.37,0.15,0.003,5.03
3288.5,4514.62,4155.5,45,0.32,0.15,0.004,6.08
3292.04,4511.08,4155.5,443,0.33,0.19,0.009,6.69
3295.58,4507.55,4155.5,443,0.73,0.16,0.008,7.87
3299.11,4504.01,4155.5,443,0.86,0.08,0.007,8.47
3302.65,4500.48,4155.5,443,0.77,0.05,0.005,9.14
3306.18,4496.94,4155.5,443,0.67,0.05,0.004,7.94
3309.72,4493.41,4155.5,452,0.51,0.08,0.004,6.04
3150.62,4659.58,4155.5,375,0.08,0.27,0.006,2.65
3154.15,4656.04,4155.5,375,0.08,0.25,0.007,2.35
3157.69,4652.51,4155.5,375,0.08,0.2,0.007,2.39
3161.23,4648.97,4155.5,375,0.08,0.16,0.01,2.02
3193.05,4617.15,4155.5,436,0.32,0.93,0.008,5.34
3196.58,4613.62,4155.5,436,0.13,0.23,0.006,3.14
3207.19,4603.01,4155.5,436,0.14,0.22,0.006,3
3210.72,4599.47,4155.5,472,0.19,0.19,0.006,2.76
3214.26,4595.94,4155.5,472,0.2,0.18,0.009,3.39
3217.79,4592.4,4155.5,472,0.24,0.17,0.014,4.59
3221.33,4588.87,4155.5,472,0.24,0.15,0.01,4.47
3224.87,4585.33,4155.5,472,0.24,0.13,0.009,5.11
3228.4,4581.8,4155.5,472,0.52,0.09,0.007,5.9
3231.94,4578.26,4155.5,472,0.19,0.05,0.019,3.8
3235.47,4574.72,4155.5,472,0.19,0.06,0.012,4.75
3239.01,4571.19,4155.5,442,0.28,0.06,0.02,5.77
3242.54,4567.65,4155.5,442,0.38,0.12,0.009,8.85
3246.08,4564.12,4155.5,442,0.92,0.23,0.004,8.5
3249.61,4560.58,4155.5,442,1.01,0.13,0.007,9.33
3253.15,4557.05,4155.5,442,0.97,0.08,0.008,9.08
3256.69,4553.51,4155.5,442,0.75,0.07,0.009,7.92
3260.22,4549.98,4155.5,442,0.66,0.07,0.007,7.72
3263.76,4546.44,4155.5,442,0.67,0.06,0.006,7.57
3267.29,4542.9,4155.5,451,0.34,0.06,0.008,6.84
3270.83,4539.37,4155.5,451,0.32,0.06,0.01,6.02
3274.36,4535.83,4155.5,451,0.3,0.08,0.006,5.04
3277.9,4532.3,4155.5,451,0.24,0.07,0.005,3.55
3281.43,4528.76,4155.5,451,0.23,0.07,0.005,4.35
3284.97,4525.23,4155.5,45,0.22,0.1,0.004,5.65
3288.5,4521.69,4155.5,45,0.23,0.13,0.003,5.66
3292.04,4518.16,4155.5,45,0.31,0.15,0.003,5.92
3295.58,4514.62,4155.5,443,0.39,0.16,0.008,6.87
3299.11,4511.08,4155.5,443,0.78,0.12,0.011,7.08
3302.65,4507.55,4155.5,443,0.87,0.1,0.011,7.51
3306.18,4504.01,4155.5,443,0.7,0.06,0.007,9
3309.72,4500.48,4155.5,443,0.45,0.05,0.004,8.28
3313.25,4496.94,4155.5,452,0.26,0.05,0.004,5
3316.79,4493.41,4155.5,452,0.26,0.13,0.005,5.07
3320.32,4489.87,4155.5,452,0.29,0.12,0.005,4.88
3323.86,4486.34,4155.5,452,0.23,0.11,0.009,4.86
3164.76,4652.51,4155.5,375,0.08,0.18,0.013,2.03
3168.3,4648.97,4155.5,375,0.16,0.11,0.026,2.1
3171.83,4645.44,4155.5,375,0.16,0.18,0.026,2.33
3203.65,4613.62,4155.5,436,0.13,0.24,0.004,2.78
3207.19,4610.08,4155.5,436,0.13,0.24,0.005,2.62
3210.72,4606.54,4155.5,436,0.16,0.22,0.006,3.92
3214.26,4603.01,4155.5,472,0.15,0.19,0.007,2.2
3217.79,4599.47,4155.5,472,0.19,0.19,0.008,2.78
3221.33,4595.94,4155.5,472,0.24,0.17,0.013,4.97
3224.87,4592.4,4155.5,472,0.24,0.15,0.01,4.87
3228.4,4588.87,4155.5,472,0.48,0.08,0.01,6.41
3231.94,4585.33,4155.5,472,0.26,0.04,0.026,6.56
3235.47,4581.8,4155.5,472,0.17,0.04,0.017,5.32
3239.01,4578.26,4155.5,472,0.21,0.05,0.051,5.53
3242.54,4574.72,4155.5,472,0.29,0.05,0.042,6.44
3246.08,4571.19,4155.5,442,0.32,0.08,0.008,7.22
3253.15,4564.12,4155.5,442,0.75,0.05,0.008,7.36
3256.69,4560.58,4155.5,442,0.32,0.05,0.008,7.15
3260.22,4557.05,4155.5,442,0.26,0.05,0.007,7.12
3263.76,4553.51,4155.5,442,0.6,0.04,0.007,6.12
3267.29,4549.98,4155.5,451,0.54,0.04,0.006,6.23
3270.83,4546.44,4155.5,451,0.29,0.04,0.005,6.49
3274.36,4542.9,4155.5,451,0.28,0.05,0.005,5.05
3277.9,4539.37,4155.5,451,0.25,0.07,0.004,4.56
3281.43,4535.83,4155.5,451,0.23,0.05,0.004,3.42
3284.97,4532.3,4155.5,451,0.42,0.09,0.005,6.88
3288.5,4528.76,4155.5,45,0.22,0.1,0.004,6.23
3292.04,4525.23,4155.5,45,0.22,0.1,0.003,6.16
3295.58,4521.69,4155.5,45,0.21,0.11,0.004,7.03
3299.11,4518.16,4155.5,443,0.55,0.09,0.011,7.44
3302.65,4514.62,4155.5,443,0.57,0.11,0.017,6.19
3306.18,4511.08,4155.5,443,0.75,0.1,0.016,6.34
3309.72,4507.55,4155.5,443,0.62,0.04,0.007,8.76
3313.25,4504.01,4155.5,443,0.64,0.03,0.006,7.78
3316.79,4500.48,4155.5,452,0.23,0.04,0.009,4.16
3320.32,4496.94,4155.5,452,0.32,0.08,0.007,4.82
3323.86,4493.41,4155.5,452,0.32,0.09,0.015,5.76
3327.4,4489.87,4155.5,452,0.23,0.12,0.019,3.24
3330.93,4486.34,4155.5,452,0.28,0.08,0.016,5.54
3175.37,4648.97,4155.5,375,0.18,0.22,0.029,2.69
3178.9,4645.44,4155.5,375,0.19,0.25,0.017,3.64
3182.44,4641.9,4155.5,375,0.21,0.25,0.02,3.92
3260.22,4564.12,4155.5,442,0.27,0.05,0.021,5.42
3263.76,4560.58,4155.5,168,0.27,0.03,0.01,4.87
3267.29,4557.05,4155.5,168,0.13,0.04,0.007,4.23
3270.83,4553.51,4155.5,168,0.15,0.04,0.006,4.55
3274.36,4549.98,4155.5,168,0.14,0.05,0.004,4.35
3277.9,4546.44,4155.5,168,0.16,0.06,0.003,5.85
3281.43,4542.9,4155.5,168,0.16,0.07,0.003,4.5
3284.97,4539.37,4155.5,168,0.16,0.06,0.004,4.64
3288.5,4535.83,4155.5,168,0.21,0.07,0.004,4.97
3292.04,4532.3,4155.5,45,0.22,0.07,0.004,4.81
3295.58,4528.76,4155.5,45,0.22,0.09,0.004,4.89
3299.11,4525.23,4155.5,45,0.18,0.08,0.003,7.07
3302.65,4521.69,4155.5,443,0.13,0.07,0.005,7.43
3306.18,4518.16,4155.5,443,0.69,0.08,0.027,6.93
3309.72,4514.62,4155.5,443,0.71,0.06,0.01,9.16
3313.25,4511.08,4155.5,443,0.7,0.04,0.005,9.42
3316.79,4507.55,4155.5,443,0.66,0.04,0.01,7.19
3320.32,4504.01,4155.5,452,0.43,0.07,0.014,5.19
3323.86,4500.48,4155.5,452,0.51,0.05,0.009,8.4
3327.4,4496.94,4155.5,452,0.42,0.05,0.018,7.29
3330.93,4493.41,4155.5,452,0.33,0.1,0.016,3.68
3334.47,4489.87,4155.5,452,0.47,0.07,0.011,7.04
3182.44,4648.97,4155.5,375,0.21,0.27,0.02,3.41
3185.97,4645.44,4155.5,375,0.19,0.28,0.023,3.02
3189.51,4641.9,4155.5,375,0.18,0.27,0.02,3.33
3267.29,4564.12,4155.5,168,0.13,0.02,0.008,3.28
3270.83,4560.58,4155.5,168,0.14,0.03,0.005,3.11
3274.36,4557.05,4155.5,168,0.13,0.05,0.005,2.44
3277.9,4553.51,4155.5,168,0.15,0.05,0.004,4.23
3281.43,4549.98,4155.5,168,0.16,0.05,0.003,4.3
3284.97,4546.44,4155.5,168,0.18,0.05,0.002,3.69
3288.5,4542.9,4155.5,168,0.2,0.06,0.003,4.83
3292.04,4539.37,4155.5,363,0.26,0.07,0.003,6.23
3295.58,4535.83,4155.5,363,0.22,0.08,0.006,5.07
3299.11,4532.3,4155.5,363,0.18,0.07,0.008,6.09
3302.65,4528.76,4155.5,363,0.17,0.07,0.007,6.07
3306.18,4525.23,4155.5,425,0.13,0.05,0.007,5.51
3309.72,4521.69,4155.5,425,0.1,0.04,0.009,9.03
3313.25,4518.16,4155.5,411,0.69,0.05,0.011,10.51
3316.79,4514.62,4155.5,443,0.7,0.05,0.015,9.51
3320.32,4511.08,4155.5,443,0.44,0.09,0.016,7.01
3323.86,4507.55,4155.5,452,0.45,0.12,0.01,5.76
3327.4,4504.01,4155.5,452,0.5,0.09,0.007,8.51
3330.93,4500.48,4155.5,452,0.5,0.07,0.007,6.31
3334.47,4496.94,4155.5,452,0.48,0.08,0.008,7.58
3338,4493.41,4155.5,452,0.69,0.15,0.011,6.62
3193.05,4645.44,4155.5,375,0.18,0.28,0.019,4.04
3196.58,4641.9,4155.5,240,0.3,0.27,0.02,4.73
3200.12,4638.36,4155.5,240,0.35,0.25,0.017,5.21
3270.83,4567.65,4155.5,168,0.14,0.02,0.005,3.04
3274.36,4564.12,4155.5,168,0.14,0.02,0.004,3.31
3277.9,4560.58,4155.5,168,0.15,0.04,0.004,4.23
3281.43,4557.05,4155.5,168,0.17,0.04,0.004,5.28
3284.97,4553.51,4155.5,363,0.27,0.04,0.003,5.61
3288.5,4549.98,4155.5,363,0.26,0.04,0.002,5.15
3292.04,4546.44,4155.5,363,0.26,0.04,0.003,6.34
3295.58,4542.9,4155.5,363,0.24,0.06,0.008,6.42
3299.11,4539.37,4155.5,363,0.22,0.08,0.012,6.72
3302.65,4535.83,4155.5,363,0.17,0.09,0.013,7.15
3306.18,4532.3,4155.5,363,0.16,0.06,0.012,6.73
3309.72,4528.76,4155.5,425,0.12,0.04,0.009,6.29
3313.25,4525.23,4155.5,425,0.41,0.04,0.009,8.96
3316.79,4521.69,4155.5,411,0.36,0.05,0.012,5.88
3320.32,4518.16,4155.5,411,0.45,0.07,0.014,8.35
3323.86,4514.62,4155.5,411,0.46,0.05,0.015,6.45
3327.4,4511.08,4155.5,411,0.43,0.06,0.012,5.26
3330.93,4507.55,4155.5,411,0.31,0.05,0.009,5.97
3334.47,4504.01,4155.5,411,0.28,0.05,0.007,6.1
3338,4500.48,4155.5,452,0.49,0.1,0.006,7.82
3341.54,4496.94,4155.5,452,0.68,0.19,0.009,7.91
3345.07,4493.41,4155.5,452,0.71,0.99,0.013,6.9
3348.61,4489.87,4155.5,452,0.53,0.54,0.008,5.84
3355.68,4482.8,4155.5,405,0.27,0.04,0.009,5.01
3359.22,4479.26,4155.5,405,0.2,0.04,0.026,5
3200.12,4645.44,4155.5,240,0.33,0.25,0.022,5.76
3203.65,4641.9,4155.5,240,0.36,0.28,0.024,7.51
3207.19,4638.36,4155.5,240,0.35,0.28,0.025,8.42
3210.72,4634.83,4155.5,240,0.36,0.28,0.015,8.08
3274.36,4571.19,4155.5,168,0.16,0.02,0.005,4.29
3277.9,4567.65,4155.5,363,0.16,0.03,0.004,5.28
3281.43,4564.12,4155.5,363,0.39,0.05,0.007,5.54
3284.97,4560.58,4155.5,363,0.2,0.04,0.004,6.12
3288.5,4557.05,4155.5,363,0.22,0.03,0.003,4.55
3292.04,4553.51,4155.5,363,0.22,0.04,0.003,5.43
3295.58,4549.98,4155.5,363,0.23,0.04,0.002,5.54
3299.11,4546.44,4155.5,363,0.23,0.05,0.006,6.35
3302.65,4542.9,4155.5,363,0.45,0.03,0.007,6.82
3306.18,4539.37,4155.5,425,0.69,0.06,0.013,7.98
3309.72,4535.83,4155.5,425,1.13,0.07,0.014,8.56
3313.25,4532.3,4155.5,425,1,0.05,0.01,10.1
3316.79,4528.76,4155.5,425,0.19,0.04,0.007,10.28
3320.32,4525.23,4155.5,276,0.11,0.05,0.007,6.57
3323.86,4521.69,4155.5,276,0.09,0.06,0.01,4.99
3327.4,4518.16,4155.5,276,0.11,0.04,0.015,5.09
3330.93,4514.62,4155.5,276,0.2,0.05,0.012,4.88
3334.47,4511.08,4155.5,276,0.2,0.05,0.01,4.37
3338,4507.55,4155.5,276,0.13,0.06,0.008,5
3341.54,4504.01,4155.5,276,0.25,0.12,0.005,5.89
3345.07,4500.48,4155.5,406,0.33,0.2,0.004,6.57
3348.61,4496.94,4155.5,452,0.35,0.23,0.005,6.42
3352.14,4493.41,4155.5,452,0.27,0.07,0.004,5.81
3355.68,4489.87,4155.5,405,0.24,0.04,0.005,5.69
3359.22,4486.34,4155.5,405,0.19,0.04,0.012,5.45
3362.75,4482.8,4155.5,100,0.11,0.04,0.035,4.79
3366.29,4479.26,4155.5,100,0.07,0.03,0.043,4.39
3369.82,4475.73,4155.5,100,0.05,0.04,0.049,4.3
3210.72,4641.9,4155.5,240,0.4,0.28,0.022,8.46
3214.26,4638.36,4155.5,240,0.35,0.29,0.015,8.63
3217.79,4634.83,4155.5,240,0.3,0.28,0.011,8.24
3274.36,4578.26,4155.5,168,0.17,0.02,0.015,5.74
3277.9,4574.72,4155.5,363,0.17,0.02,0.011,5.02
3281.43,4571.19,4155.5,363,0.19,0.02,0.007,5.81
3284.97,4567.65,4155.5,363,0.19,0.03,0.006,5.83
3288.5,4564.12,4155.5,363,0.22,0.03,0.005,6.01
3292.04,4560.58,4155.5,363,0.23,0.03,0.003,5.61
3295.58,4557.05,4155.5,363,0.23,0.04,0.003,5.68
3299.11,4553.51,4155.5,363,0.23,0.04,0.003,6.07
3302.65,4549.98,4155.5,363,0.23,0.04,0.011,6.68
3306.18,4546.44,4155.5,363,0.22,0.06,0.029,6.73
3309.72,4542.9,4155.5,425,0.17,0.07,0.026,8.22
3313.25,4539.37,4155.5,425,0.14,0.07,0.013,8.15
3316.79,4535.83,4155.5,425,0.28,0.05,0.007,9.43
3320.32,4532.3,4155.5,276,0.16,0.04,0.005,8.18
3323.86,4528.76,4155.5,276,0.19,0.05,0.006,6.72
3327.4,4525.23,4155.5,276,0.08,0.05,0.008,4.95
3330.93,4521.69,4155.5,276,0.08,0.03,0.01,5.68
3334.47,4518.16,4155.5,276,0.12,0.03,0.01,5.12
3338,4514.62,4155.5,276,0.1,0.04,0.009,5.07
3341.54,4511.08,4155.5,276,0.1,0.05,0.007,4.78
3345.07,4507.55,4155.5,276,0.18,0.11,0.007,4.55
3348.61,4504.01,4155.5,406,0.23,0.16,0.004,6.09
3352.14,4500.48,4155.5,406,0.25,0.07,0.003,5.83
3355.68,4496.94,4155.5,452,0.26,0.03,0.006,6.53
3359.22,4493.41,4155.5,452,0.2,0.05,0.01,5.89
3362.75,4489.87,4155.5,405,0.12,0.04,0.025,5.18
3366.29,4486.34,4155.5,100,0.08,0.04,0.053,4.73
3369.82,4482.8,4155.5,100,0.06,0.04,0.05,4.04
3373.36,4479.26,4155.5,100,0.07,0.03,0.042,4.02
3376.89,4475.73,4155.5,100,0.1,0.04,0.041,5.53
3217.79,4641.9,4155.5,240,0.39,0.32,0.012,7.53
3221.33,4638.36,4155.5,240,0.29,0.28,0.007,5.5
3224.87,4634.83,4155.5,240,0.3,0.31,0.011,4.53
3228.4,4631.29,4155.5,151,0.17,0.2,0.025,4.18
3231.94,4627.76,4155.5,337,0.19,0.18,0.022,3.49
3235.47,4624.22,4155.5,337,0.16,0.24,0.006,3.49
3239.01,4620.69,4155.5,337,0.17,0.22,0.006,3.46
3242.54,4617.15,4155.5,337,0.18,0.22,0.007,3.81
3246.08,4613.62,4155.5,337,0.18,0.2,0.006,4.47
3249.61,4610.08,4155.5,435,0.3,0.1,0.008,4.89
3253.15,4606.54,4155.5,435,0.31,0.05,0.006,4.91
3256.69,4603.01,4155.5,435,0.27,0.06,0.008,5.4
3260.22,4599.47,4155.5,42,0.25,0.03,0.037,5.21
3263.76,4595.94,4155.5,42,0.17,0.02,0.058,3.44
3267.29,4592.4,4155.5,42,0.13,0.02,0.03,2.51
3270.83,4588.87,4155.5,168,0.1,0.03,0.021,5
3274.36,4585.33,4155.5,168,0.13,0.02,0.014,7.24
3277.9,4581.8,4155.5,168,0.15,0.02,0.017,8.24
3281.43,4578.26,4155.5,363,1.03,0.03,0.018,8.62
3284.97,4574.72,4155.5,363,0.49,0.03,0.01,7.18
3288.5,4571.19,4155.5,363,0.38,0.03,0.007,6.38
3292.04,4567.65,4155.5,363,0.4,0.03,0.005,6.47
3306.18,4553.51,4155.5,363,0.53,0.04,0.016,7.37
3309.72,4549.98,4155.5,363,0.77,0.05,0.026,7.75
3313.25,4546.44,4155.5,425,0.91,0.06,0.019,8.18
3316.79,4542.9,4155.5,425,0.11,0.07,0.006,7.5
3320.32,4539.37,4155.5,425,0.14,0.06,0.004,7.67
3323.86,4535.83,4155.5,276,0.25,0.05,0.003,6.29
3327.4,4532.3,4155.5,276,0.12,0.05,0.007,5.74
3330.93,4528.76,4155.5,276,0.1,0.05,0.015,5.56
3334.47,4525.23,4155.5,276,0.09,0.04,0.011,5.4
3338,4521.69,4155.5,276,0.11,0.03,0.01,4.91
3341.54,4518.16,4155.5,276,0.11,0.04,0.009,4.47
3345.07,4514.62,4155.5,276,0.14,0.06,0.007,5.21
3348.61,4511.08,4155.5,276,0.19,0.05,0.007,5.28
3352.14,4507.55,4155.5,406,0.24,0.06,0.005,6.01
3355.68,4504.01,4155.5,406,0.31,0.04,0.007,6.04
3359.22,4500.48,4155.5,406,0.36,0.03,0.009,5.99
3362.75,4496.94,4155.5,452,0.18,0.04,0.013,7.22
3366.29,4493.41,4155.5,100,0.09,0.04,0.041,4.07
3369.82,4489.87,4155.5,100,0.06,0.03,0.074,4.06
3373.36,4486.34,4155.5,100,0.07,0.03,0.058,4.46
3376.89,4482.8,4155.5,100,0.1,0.04,0.038,4.93
3380.43,4479.26,4155.5,297,0.54,0.11,0.017,6.25
3383.96,4475.73,4155.5,297,0.53,0.32,0.022,8.45
3249.61,4617.15,4155.5,337,0.17,0.25,0.008,5.64
3253.15,4613.62,4155.5,435,0.44,0.07,0.005,8.28
3256.69,4610.08,4155.5,435,0.44,0.05,0.004,9.95
3345.07,4521.69,4155.5,276,0.11,0.04,0.009,4.41
3348.61,4518.16,4155.5,406,0.28,0.09,0.008,5.66
3352.14,4514.62,4155.5,406,0.41,0.14,0.007,6.48
3355.68,4511.08,4155.5,406,0.43,0.09,0.007,6.95
3359.22,4507.55,4155.5,406,0.35,0.06,0.01,4.71
3362.75,4504.01,4155.5,406,0.29,0.03,0.017,4.18
3366.29,4500.48,4155.5,100,0.12,0.04,0.035,3.94
3369.82,4496.94,4155.5,100,0.07,0.03,0.079,3.29
3373.36,4493.41,4155.5,100,0.05,0.05,0.081,3.5
3376.89,4489.87,4155.5,100,0.08,0.06,0.048,3.66
3380.43,4486.34,4155.5,100,0.6,0.08,0.02,5.02
3383.96,4482.8,4155.5,297,0.97,0.15,0.007,9.92
3387.5,4479.26,4155.5,297,0.92,0.87,0.002,4.48
3391.04,4475.73,4155.5,297,0.66,3.21,0.002,3.1
3352.14,4521.69,4155.5,406,0.4,0.12,0.009,7.73
3355.68,4518.16,4155.5,406,0.49,0.13,0.011,7.95
3359.22,4514.62,4155.5,406,0.4,0.14,0.009,3.16
3362.75,4511.08,4155.5,406,0.3,0.06,0.01,4.83
3366.29,4507.55,4155.5,100,0.12,0.07,0.03,4.22
3369.82,4504.01,4155.5,100,0.08,0.04,0.074,3.69
3373.36,4500.48,4155.5,100,0.05,0.06,0.114,3.54
3376.89,4496.94,4155.5,100,0.06,0.09,0.088,4.11
3380.43,4493.41,4155.5,100,0.12,0.09,0.021,4.88
3383.96,4489.87,4155.5,297,0.63,0.09,0.01,8.92
3387.5,4486.34,4155.5,297,1.01,0.62,0.009,6.66
3391.04,4482.8,4155.5,297,1,1.51,0.004,4.27
3394.57,4479.26,4155.5,9,0.22,0.27,0.001,2.15
3398.11,4475.73,4155.5,9,0.21,0.32,0.002,2
3401.64,4472.19,4155.5,9,0.19,0.32,0.002,1.47
3359.22,4521.69,4155.5,406,0.28,0.05,0.021,5.12
3362.75,4518.16,4155.5,406,0.31,0.12,0.013,5.79
3366.29,4514.62,4155.5,406,0.13,0.1,0.043,5.67
3369.82,4511.08,4155.5,100,0.13,0.1,0.083,3.75
3373.36,4507.55,4155.5,100,0.1,0.1,0.091,3.84
3376.89,4504.01,4155.5,100,0.06,0.07,0.118,3.05
3380.43,4500.48,4155.5,100,0.08,0.12,0.051,4.3
3383.96,4496.94,4155.5,297,0.11,0.11,0.027,8.46
3387.5,4493.41,4155.5,297,0.82,0.31,0.008,7.14
3391.04,4489.87,4155.5,297,1.28,2.51,0.007,6.77
3394.57,4486.34,4155.5,297,0.51,3.04,0.004,4.18
3398.11,4482.8,4155.5,9,0.28,0.66,0.002,1.45
3401.64,4479.26,4155.5,9,0.13,0.17,0.002,1.85
3405.18,4475.73,4155.5,9,0.16,0.24,0.002,2.02
3408.71,4472.19,4155.5,9,0.12,0.15,0.002,1.44
3369.82,4518.16,4155.5,100,0.13,0.09,0.069,5.75
3373.36,4514.62,4155.5,100,0.15,0.12,0.138,2.52
3376.89,4511.08,4155.5,100,0.11,0.1,0.098,3.98
3380.43,4507.55,4155.5,100,0.09,0.08,0.046,5.35
3383.96,4504.01,4155.5,100,0.1,0.12,0.037,5.45
3387.5,4500.48,4155.5,297,0.47,0.17,0.025,7.81
3391.04,4496.94,4155.5,297,0.86,0.46,0.008,8.35
3394.57,4493.41,4155.5,297,1.25,3.26,0.005,7.38
3398.11,4489.87,4155.5,297,0.84,3.52,0.005,4.81
3401.64,4486.34,4155.5,9,0.21,0.73,0.002,1.93
3405.18,4482.8,4155.5,9,0.18,0.3,0.003,2.65
3408.71,4479.26,4155.5,9,0.19,0.33,0.003,2.25
3412.25,4475.73,4155.5,9,0.17,0.19,0.003,2.44
3415.78,4472.19,4155.5,9,0.12,0.18,0.005,1.65
3376.89,4518.16,4155.5,100,0.17,0.1,0.125,4.26
3380.43,4514.62,4155.5,100,0.13,0.09,0.067,4.31
3383.96,4511.08,4155.5,100,0.11,0.07,0.025,3.85
3387.5,4507.55,4155.5,100,0.13,0.1,0.025,6.05
3391.04,4504.01,4155.5,297,0.6,0.25,0.012,8.03
3394.57,4500.48,4155.5,297,0.68,0.36,0.006,5.9
3398.11,4496.94,4155.5,297,0.94,1.93,0.006,6.95
3401.64,4493.41,4155.5,297,0.84,2.62,0.007,4.18
3405.18,4489.87,4155.5,9,0.26,1.52,0.004,2.82
3408.71,4486.34,4155.5,9,0.19,0.37,0.003,2.52
3412.25,4482.8,4155.5,9,0.22,0.45,0.003,2.84
3415.78,4479.26,4155.5,9,0.14,0.24,0.005,1.75
3419.32,4475.73,4155.5,9,0.09,0.12,0.005,1.21
